state,year,pop,startAge,endAge,ageGroup,cause,deaths,CDR
New Jersey,2019,1136976,40,45,40-44,Suicide,54,4.7494406214379194e-5
New Jersey,2019,1136976,40,45,40-44,Transport,33,2.902435935323173e-5
New Jersey,2020,1148152,40,45,40-44,All Causes,1423,0.0012393829388443341
New Jersey,2020,1148152,40,45,40-44,Circulatory,230,2.0032190859746793e-4
New Jersey,2020,1148152,40,45,40-44,COVID-19,208,1.8116068255771012e-4
New Jersey,2020,1148152,40,45,40-44,Dementia,0,0
New Jersey,2020,1148152,40,45,40-44,Diabetes,32,2.787087423964771e-5
New Jersey,2020,1148152,40,45,40-44,Drugs,285,2.482249736968624e-4
New Jersey,2020,1148152,40,45,40-44,External Causes,431,3.7538583741525514e-4
New Jersey,2020,1148152,40,45,40-44,Homicide,26,2.2645085319713765e-5
New Jersey,2020,1148152,40,45,40-44,Influenza,20,1.741929639977982e-5
New Jersey,2020,1148152,40,45,40-44,Neoplasms,168,1.4632208975815048e-4
New Jersey,2020,1148152,40,45,40-44,Non COVID-19,1215,0.001058222256286624
New Jersey,2020,1148152,40,45,40-44,Not Classified,22,1.9161226039757802e-5
New Jersey,2020,1148152,40,45,40-44,Other Causes,267,2.325476069370606e-4
New Jersey,2020,1148152,40,45,40-44,Other External Causes,40,3.483859279955964e-5
New Jersey,2020,1148152,40,45,40-44,Other Respiratory,45,3.919341689950459e-5
New Jersey,2020,1148152,40,45,40-44,Suicide,42,3.658052243953762e-5
New Jersey,2020,1148152,40,45,40-44,Transport,38,3.309666315958166e-5
New Jersey,2019,1189768,45,50,45-49,All Causes,1567,0.001317063494731746
New Jersey,2019,1189768,45,50,45-49,Circulatory,311,2.61395498954418e-4
New Jersey,2019,1189768,45,50,45-49,COVID-19,0,0
New Jersey,2019,1189768,45,50,45-49,Dementia,0,0
New Jersey,2019,1189768,45,50,45-49,Diabetes,33,2.7736499889054e-5
New Jersey,2019,1189768,45,50,45-49,Drugs,299,2.5130949899476203e-4
New Jersey,2019,1189768,45,50,45-49,External Causes,468,3.93353998426584e-4
New Jersey,2019,1189768,45,50,45-49,Homicide,12,1.0085999959656e-5
New Jersey,2019,1189768,45,50,45-49,Influenza,19,1.5969499936122e-5
New Jersey,2019,1189768,45,50,45-49,Neoplasms,306,2.57192998971228e-4
New Jersey,2019,1189768,45,50,45-49,Non COVID-19,1567,0.001317063494731746
New Jersey,2019,1189768,45,50,45-49,Not Classified,21,1.7650499929398e-5
New Jersey,2019,1189768,45,50,45-49,Other Causes,353,2.96696498813214e-4
New Jersey,2019,1189768,45,50,45-49,Other External Causes,38,3.1938999872244e-5
New Jersey,2019,1189768,45,50,45-49,Other Respiratory,52,4.3705999825176e-5
New Jersey,2019,1189768,45,50,45-49,Suicide,71,5.9675499761298e-5
New Jersey,2019,1189768,45,50,45-49,Transport,48,4.0343999838624e-5
New Jersey,2020,1155414,45,50,45-49,All Causes,2061,0.0017837762048927917
New Jersey,2020,1155414,45,50,45-49,Circulatory,371,3.210970266934623e-4
New Jersey,2020,1155414,45,50,45-49,COVID-19,398,3.44465273919132e-4
New Jersey,2020,1155414,45,50,45-49,Dementia,0,0
New Jersey,2020,1155414,45,50,45-49,Diabetes,70,6.0584344659143823e-5
New Jersey,2020,1155414,45,50,45-49,Drugs,296,2.5618522884437956e-4
New Jersey,2020,1155414,45,50,45-49,External Causes,451,3.903362777324838e-4
New Jersey,2020,1155414,45,50,45-49,Homicide,14,1.2116868931828765e-5
New Jersey,2020,1155414,45,50,45-49,Influenza,22,1.9040794035730915e-5
New Jersey,2020,1155414,45,50,45-49,Neoplasms,278,2.4060639736059975e-4
New Jersey,2020,1155414,45,50,45-49,Non COVID-19,1663,0.0014393109309736596
New Jersey,2020,1155414,45,50,45-49,Not Classified,36,3.115766296755968e-5
New Jersey,2020,1155414,45,50,45-49,Other Causes,375,3.245589892454133e-4
New Jersey,2020,1155414,45,50,45-49,Other External Causes,52,4.500551317536398e-5
New Jersey,2020,1155414,45,50,45-49,Other Respiratory,59,5.1063947641278364e-5
New Jersey,2020,1155414,45,50,45-49,Suicide,50,4.3274531899388445e-5
New Jersey,2020,1155414,45,50,45-49,Transport,39,3.3754134881522986e-5
New Jersey,2019,1250008,50,55,50-54,All Causes,2400,0.0019199877120786427
New Jersey,2019,1250008,50,55,50-54,Circulatory,559,4.471971379383172e-4
New Jersey,2019,1250008,50,55,50-54,COVID-19,0,0
New Jersey,2019,1250008,50,55,50-54,Dementia,0,0
New Jersey,2019,1250008,50,55,50-54,Diabetes,85,6.799956480278527e-5
New Jersey,2019,1250008,50,55,50-54,Drugs,368,2.9439811585205855e-4
New Jersey,2019,1250008,50,55,50-54,External Causes,542,4.3359722497776014e-4
New Jersey,2019,1250008,50,55,50-54,Homicide,12,9.599938560393213e-6
New Jersey,2019,1250008,50,55,50-54,Influenza,27,2.159986176088473e-5
New Jersey,2019,1250008,50,55,50-54,Neoplasms,566,4.527971020985466e-4
New Jersey,2019,1250008,50,55,50-54,Non COVID-19,2400,0.0019199877120786427
New Jersey,2019,1250008,50,55,50-54,Not Classified,45,3.599976960147455e-5
New Jersey,2019,1250008,50,55,50-54,Other Causes,486,3.8879751169592513e-4
New Jersey,2019,1250008,50,55,50-54,Other External Causes,61,4.8799687681998834e-5
New Jersey,2019,1250008,50,55,50-54,Other Respiratory,89,7.119954432291634e-5
New Jersey,2019,1250008,50,55,50-54,Suicide,67,5.359965696219544e-5
New Jersey,2019,1250008,50,55,50-54,Transport,34,2.7199825921114105e-5
New Jersey,2020,1231294,50,55,50-54,All Causes,3286,0.002668737117211649
New Jersey,2020,1231294,50,55,50-54,Circulatory,625,5.075960737240659e-4
New Jersey,2020,1231294,50,55,50-54,COVID-19,664,5.392700687244476e-4
New Jersey,2020,1231294,50,55,50-54,Dementia,0,0
New Jersey,2020,1231294,50,55,50-54,Diabetes,137,1.1126505936031525e-4
New Jersey,2020,1231294,50,55,50-54,Drugs,344,2.7938087897772586e-4
New Jersey,2020,1231294,50,55,50-54,External Causes,538,4.3693870026167595e-4
New Jersey,2020,1231294,50,55,50-54,Homicide,20,1.6243074359170107e-5
New Jersey,2020,1231294,50,55,50-54,Influenza,46,3.735907102609125e-5
New Jersey,2020,1231294,50,55,50-54,Neoplasms,521,4.231320870563813e-4
New Jersey,2020,1231294,50,55,50-54,Non COVID-19,2622,0.002129467048487201
New Jersey,2020,1231294,50,55,50-54,Not Classified,43,3.492260987221573e-5
New Jersey,2020,1231294,50,55,50-54,Other Causes,596,4.840436159032692e-4
New Jersey,2020,1231294,50,55,50-54,Other External Causes,65,5.278999166730285e-5
New Jersey,2020,1231294,50,55,50-54,Other Respiratory,112,9.096121641135261e-5
New Jersey,2020,1231294,50,55,50-54,Suicide,66,5.360214538526136e-5
New Jersey,2020,1231294,50,55,50-54,Transport,43,3.492260987221573e-5
New Jersey,2019,1301632,55,60,55-59,All Causes,3809,0.0029263263349395222
New Jersey,2019,1301632,55,60,55-59,Circulatory,940,7.221703215655424e-4
New Jersey,2019,1301632,55,60,55-59,COVID-19,0,0
New Jersey,2019,1301632,55,60,55-59,Dementia,15,1.1523994493067164e-5
New Jersey,2019,1301632,55,60,55-59,Diabetes,144,1.1063034713344478e-4
New Jersey,2019,1301632,55,60,55-59,Drugs,315,2.4200388435441047e-4
New Jersey,2019,1301632,55,60,55-59,External Causes,552,4.2408299734487167e-4
New Jersey,2019,1301632,55,60,55-59,Homicide,12,9.219195594453732e-6
New Jersey,2019,1301632,55,60,55-59,Influenza,49,3.764504867735274e-5
New Jersey,2019,1301632,55,60,55-59,Neoplasms,1112,8.543121250860458e-4
New Jersey,2019,1301632,55,60,55-59,Non COVID-19,3809,0.0029263263349395222
New Jersey,2019,1301632,55,60,55-59,Not Classified,52,3.994984757596617e-5
New Jersey,2019,1301632,55,60,55-59,Other Causes,772,5.931015832431901e-4
New Jersey,2019,1301632,55,60,55-59,Other External Causes,75,5.761997246533582e-5
New Jersey,2019,1301632,55,60,55-59,Other Respiratory,173,1.329100698200413e-4
New Jersey,2019,1301632,55,60,55-59,Suicide,93,7.144876585701642e-5
New Jersey,2019,1301632,55,60,55-59,Transport,57,4.3791179073655225e-5
New Jersey,2020,1286162,55,60,55-59,All Causes,5183,0.0040298189497124
New Jersey,2020,1286162,55,60,55-59,Circulatory,1086,8.443726373505049e-4
New Jersey,2020,1286162,55,60,55-59,COVID-19,1045,8.124948490159093e-4
New Jersey,2020,1286162,55,60,55-59,Dementia,24,1.8660168781226626e-5
New Jersey,2020,1286162,55,60,55-59,Diabetes,168,1.306211814685864e-4
New Jersey,2020,1286162,55,60,55-59,Drugs,301,2.3402961679788395e-4
New Jersey,2020,1286162,55,60,55-59,External Causes,534,4.1518875538229245e-4
New Jersey,2020,1286162,55,60,55-59,Homicide,10,7.775070325511095e-6
New Jersey,2020,1286162,55,60,55-59,Influenza,70,5.442549227857766e-5
New Jersey,2020,1286162,55,60,55-59,Neoplasms,1108,8.614777920666292e-4
New Jersey,2020,1286162,55,60,55-59,Non COVID-19,4138,0.0032173241006964908
New Jersey,2020,1286162,55,60,55-59,Not Classified,68,5.287047821347544e-5
New Jersey,2020,1286162,55,60,55-59,Other Causes,871,6.772086253520163e-4
New Jersey,2020,1286162,55,60,55-59,Other External Causes,96,7.46406751249065e-5
New Jersey,2020,1286162,55,60,55-59,Other Respiratory,209,1.6249896980318187e-4
New Jersey,2020,1286162,55,60,55-59,Suicide,71,5.520299931112877e-5
New Jersey,2020,1286162,55,60,55-59,Transport,56,4.3540393822862125e-5
New Jersey,2019,1175828,60,65,60-64,All Causes,4850,0.0041247529400558584
New Jersey,2019,1175828,60,65,60-64,Circulatory,1312,0.0011158094551243889
New Jersey,2019,1175828,60,65,60-64,COVID-19,0,0
New Jersey,2019,1175828,60,65,60-64,Dementia,57,4.847647785220287e-5
New Jersey,2019,1175828,60,65,60-64,Diabetes,172,1.4627989808033148e-4
New Jersey,2019,1175828,60,65,60-64,Drugs,166,1.4117711093799434e-4
New Jersey,2019,1175828,60,65,60-64,External Causes,376,3.197746609197944e-4
New Jersey,2019,1175828,60,65,60-64,Homicide,0,0
New Jersey,2019,1175828,60,65,60-64,Influenza,54,4.59250842810343e-5
New Jersey,2019,1175828,60,65,60-64,Neoplasms,1557,0.001324173263436489
New Jersey,2019,1175828,60,65,60-64,Non COVID-19,4850,0.0041247529400558584
New Jersey,2019,1175828,60,65,60-64,Not Classified,71,6.0382981184322876e-5
New Jersey,2019,1175828,60,65,60-64,Other Causes,979,8.326047687246775e-4
New Jersey,2019,1175828,60,65,60-64,Other External Causes,93,7.909320070622574e-5
New Jersey,2019,1175828,60,65,60-64,Other Respiratory,272,2.3132635045261722e-4
New Jersey,2019,1175828,60,65,60-64,Suicide,63,5.357926499454002e-5
New Jersey,2019,1175828,60,65,60-64,Transport,49,4.1672761662420014e-5
New Jersey,2020,1190174,60,65,60-64,All Causes,7149,0.006006684736853603
New Jersey,2020,1190174,60,65,60-64,Circulatory,1529,0.0012846861047208222
New Jersey,2020,1190174,60,65,60-64,COVID-19,1575,0.001323335915588813
New Jersey,2020,1190174,60,65,60-64,Dementia,62,5.2093223343813595e-5
New Jersey,2020,1190174,60,65,60-64,Diabetes,236,1.9829033401838722e-4
New Jersey,2020,1190174,60,65,60-64,Drugs,196,1.6468180282883007e-4
New Jersey,2020,1190174,60,65,60-64,External Causes,442,3.713742696446066e-4
New Jersey,2020,1190174,60,65,60-64,Homicide,15,1.2603199196083933e-5
New Jersey,2020,1190174,60,65,60-64,Influenza,95,7.982026157519825e-5
New Jersey,2020,1190174,60,65,60-64,Neoplasms,1653,0.0013888725514084495
New Jersey,2020,1190174,60,65,60-64,Non COVID-19,5574,0.00468334882126479
New Jersey,2020,1190174,60,65,60-64,Not Classified,61,5.125301006407467e-5
New Jersey,2020,1190174,60,65,60-64,Other Causes,1163,9.771680443363742e-4
New Jersey,2020,1190174,60,65,60-64,Other External Causes,113,9.494410061049897e-5
New Jersey,2020,1190174,60,65,60-64,Other Respiratory,333,2.7979102215306334e-4
New Jersey,2020,1190174,60,65,60-64,Suicide,64,5.377364990329145e-5
New Jersey,2020,1190174,60,65,60-64,Transport,54,4.537151710590216e-5
New Jersey,2019,933512,65,70,65-69,All Causes,5859,0.006276298537137176
New Jersey,2019,933512,65,70,65-69,Circulatory,1678,0.0017975130475023353
New Jersey,2019,933512,65,70,65-69,COVID-19,0,0
New Jersey,2019,933512,65,70,65-69,Dementia,109,1.1676336244204681e-4
New Jersey,2019,933512,65,70,65-69,Diabetes,218,2.3352672488409363e-4
New Jersey,2019,933512,65,70,65-69,Drugs,77,8.248421016548261e-5
New Jersey,2019,933512,65,70,65-69,External Causes,265,2.838742297902973e-4
New Jersey,2019,933512,65,70,65-69,Homicide,0,0
New Jersey,2019,933512,65,70,65-69,Influenza,94,1.0069500981240734e-4
New Jersey,2019,933512,65,70,65-69,Neoplasms,1919,0.0020556779130852096
New Jersey,2019,933512,65,70,65-69,Non COVID-19,5859,0.006276298537137176
New Jersey,2019,933512,65,70,65-69,Not Classified,57,6.105973999262998e-5
New Jersey,2019,933512,65,70,65-69,Other Causes,1105,0.0011837019770501076
New Jersey,2019,933512,65,70,65-69,Other External Causes,96,1.028374568296926e-4
New Jersey,2019,933512,65,70,65-69,Other Respiratory,414,4.4348653257804936e-4
New Jersey,2019,933512,65,70,65-69,Suicide,49,5.248995192348893e-5
New Jersey,2019,933512,65,70,65-69,Transport,38,4.070649332841999e-5
New Jersey,2020,957294,65,70,65-69,All Causes,8141,0.00850417948926871
New Jersey,2020,957294,65,70,65-69,Circulatory,1891,0.0019753597118544563
New Jersey,2020,957294,65,70,65-69,COVID-19,1838,0.0019199953201419835
New Jersey,2020,957294,65,70,65-69,Dementia,121,1.2639795089073994e-4
New Jersey,2020,957294,65,70,65-69,Diabetes,289,3.0189262650763505e-4
New Jersey,2020,957294,65,70,65-69,Drugs,86,8.983656013722012e-5
New Jersey,2020,957294,65,70,65-69,External Causes,269,2.8100040321990945e-4
New Jersey,2020,957294,65,70,65-69,Homicide,0,0
New Jersey,2020,957294,65,70,65-69,Influenza,105,1.0968417226055946e-4
New Jersey,2020,957294,65,70,65-69,Neoplasms,1871,0.001954467488566731
New Jersey,2020,957294,65,70,65-69,Non COVID-19,6303,0.006584184169126726
New Jersey,2020,957294,65,70,65-69,Not Classified,83,8.670272664406129e-5
New Jersey,2020,957294,65,70,65-69,Other Causes,1208,0.0012618902865786268
New Jersey,2020,957294,65,70,65-69,Other External Causes,104,1.0863956109617317e-4
New Jersey,2020,957294,65,70,65-69,Other Respiratory,466,4.8678880260400674e-4
New Jersey,2020,957294,65,70,65-69,Suicide,44,4.596289123299634e-5
New Jersey,2020,957294,65,70,65-69,Transport,31,3.23829460959747e-5
New Jersey,2019,752608,70,75,70-74,All Causes,7203,0.009570719418342616
New Jersey,2019,752608,70,75,70-74,Circulatory,2067,0.00274644967898295
New Jersey,2019,752608,70,75,70-74,COVID-19,0,0
New Jersey,2019,752608,70,75,70-74,Dementia,237,3.1490497044942386e-4
New Jersey,2019,752608,70,75,70-74,Diabetes,278,3.693822016242187e-4
New Jersey,2019,752608,70,75,70-74,Drugs,28,3.720396275351843e-5
New Jersey,2019,752608,70,75,70-74,External Causes,234,3.109188315829755e-4
New Jersey,2019,752608,70,75,70-74,Homicide,0,0
New Jersey,2019,752608,70,75,70-74,Influenza,100,1.328712955482801e-4
New Jersey,2019,752608,70,75,70-74,Neoplasms,2278,0.003026808112589821
New Jersey,2019,752608,70,75,70-74,Non COVID-19,7203,0.009570719418342616
New Jersey,2019,752608,70,75,70-74,Not Classified,93,1.2357030485990052e-4
New Jersey,2019,752608,70,75,70-74,Other Causes,1300,0.0017273268421276414
New Jersey,2019,752608,70,75,70-74,Other External Causes,128,1.7007525830179854e-4
New Jersey,2019,752608,70,75,70-74,Other Respiratory,616,8.184871805774055e-4
New Jersey,2019,752608,70,75,70-74,Suicide,30,3.9861388664484037e-5
New Jersey,2019,752608,70,75,70-74,Transport,41,5.447723117479485e-5
New Jersey,2020,779192,70,75,70-74,All Causes,10190,0.013077649667861067
New Jersey,2020,779192,70,75,70-74,Circulatory,2394,0.0030724134744709907
New Jersey,2020,779192,70,75,70-74,COVID-19,2313,0.00296845963510919
New Jersey,2020,779192,70,75,70-74,Dementia,290,3.7218041252990277e-4
New Jersey,2020,779192,70,75,70-74,Diabetes,311,3.9913140791999915e-4
New Jersey,2020,779192,70,75,70-74,Drugs,35,4.491832565016068e-5
New Jersey,2020,779192,70,75,70-74,External Causes,218,2.7977699976385794e-4
New Jersey,2020,779192,70,75,70-74,Homicide,0,0
New Jersey,2020,779192,70,75,70-74,Influenza,161,2.0662429799073913e-4
New Jersey,2020,779192,70,75,70-74,Neoplasms,2258,0.0028978736948017947
New Jersey,2020,779192,70,75,70-74,Non COVID-19,7877,0.010109190032751876
New Jersey,2020,779192,70,75,70-74,Not Classified,101,1.296214540190351e-4
New Jersey,2020,779192,70,75,70-74,Other Causes,1491,0.001913520672696845
New Jersey,2020,779192,70,75,70-74,Other External Causes,113,1.450220228133759e-4
New Jersey,2020,779192,70,75,70-74,Other Respiratory,653,8.380476185587121e-4
New Jersey,2020,779192,70,75,70-74,Suicide,33,4.2351564184437214e-5
New Jersey,2020,779192,70,75,70-74,Transport,32,4.106818345157548e-5
New Jersey,2019,529312,75,80,75-79,All Causes,8287,0.01565617254095883
New Jersey,2019,529312,75,80,75-79,Circulatory,2515,0.004751450940088266
New Jersey,2019,529312,75,80,75-79,COVID-19,0,0
New Jersey,2019,529312,75,80,75-79,Dementia,529,9.994105555891422e-4
New Jersey,2019,529312,75,80,75-79,Diabetes,256,4.836466960885073e-4
New Jersey,2019,529312,75,80,75-79,Drugs,0,0
New Jersey,2019,529312,75,80,75-79,External Causes,191,3.6084577715978476e-4
New Jersey,2019,529312,75,80,75-79,Homicide,0,0
New Jersey,2019,529312,75,80,75-79,Influenza,144,2.720512665497854e-4
New Jersey,2019,529312,75,80,75-79,Neoplasms,2263,0.004275361223626141
New Jersey,2019,529312,75,80,75-79,Non COVID-19,8287,0.01565617254095883
New Jersey,2019,529312,75,80,75-79,Not Classified,100,1.8892449065957317e-4
New Jersey,2019,529312,75,80,75-79,Other Causes,1507,0.002847092074239768
New Jersey,2019,529312,75,80,75-79,Other External Causes,124,2.3426636841787074e-4
New Jersey,2019,529312,75,80,75-79,Other Respiratory,782,0.0014773895169578623
New Jersey,2019,529312,75,80,75-79,Suicide,24,4.534187775829756e-5
New Jersey,2019,529312,75,80,75-79,Transport,36,6.801281663744634e-5
New Jersey,2020,543986,75,80,75-79,All Causes,11345,0.020855316129459213
New Jersey,2020,543986,75,80,75-79,Circulatory,2713,0.004987260701562172
New Jersey,2020,543986,75,80,75-79,COVID-19,2629,0.00483284496292184
New Jersey,2020,543986,75,80,75-79,Dementia,583,0.0010717187574680231
New Jersey,2020,543986,75,80,75-79,Diabetes,318,5.845738677098308e-4
New Jersey,2020,543986,75,80,75-79,Drugs,0,0
New Jersey,2020,543986,75,80,75-79,External Causes,217,3.989073248208594e-4
New Jersey,2020,543986,75,80,75-79,Homicide,0,0
New Jersey,2020,543986,75,80,75-79,Influenza,184,3.38243998926443e-4
New Jersey,2020,543986,75,80,75-79,Neoplasms,2175,0.003998264661222899
New Jersey,2020,543986,75,80,75-79,Non COVID-19,8716,0.016022471166537374
New Jersey,2020,543986,75,80,75-79,Not Classified,109,2.0037280371186023e-4
New Jersey,2020,543986,75,80,75-79,Other Causes,1627,0.0029908857948550147
New Jersey,2020,543986,75,80,75-79,Other External Causes,151,2.775806730320266e-4
New Jersey,2020,543986,75,80,75-79,Other Respiratory,790,0.0014522432562602714
New Jersey,2020,543986,75,80,75-79,Suicide,26,4.779534767438868e-5
New Jersey,2020,543986,75,80,75-79,Transport,29,5.331019548297199e-5
New Jersey,2019,356636,80,85,80-84,All Causes,9400,0.02635740643120717
New Jersey,2019,356636,80,85,80-84,Circulatory,3016,0.008456801893246896
New Jersey,2019,356636,80,85,80-84,COVID-19,0,0
New Jersey,2019,356636,80,85,80-84,Dementia,994,0.0027871555311297794
New Jersey,2019,356636,80,85,80-84,Diabetes,248,6.953868930786572e-4
New Jersey,2019,356636,80,85,80-84,Drugs,0,0
New Jersey,2019,356636,80,85,80-84,External Causes,224,6.280913872968517e-4
New Jersey,2019,356636,80,85,80-84,Homicide,0,0
New Jersey,2019,356636,80,85,80-84,Influenza,174,4.8789241691809014e-4
New Jersey,2019,356636,80,85,80-84,Neoplasms,2081,0.005835081147164055
New Jersey,2019,356636,80,85,80-84,Non COVID-19,9400,0.02635740643120717
New Jersey,2019,356636,80,85,80-84,Not Classified,110,3.084377348332754e-4
New Jersey,2019,356636,80,85,80-84,Other Causes,1660,0.004654605816574883
New Jersey,2019,356636,80,85,80-84,Other External Causes,182,5.10324252178692e-4
New Jersey,2019,356636,80,85,80-84,Other Respiratory,893,0.002503953610964681
New Jersey,2019,356636,80,85,80-84,Suicide,14,3.925571170605323e-5
New Jersey,2019,356636,80,85,80-84,Transport,23,6.449152637423031e-5
New Jersey,2020,362066,80,85,80-84,All Causes,12640,0.034910762126242174
New Jersey,2020,362066,80,85,80-84,Circulatory,3353,0.009260742516557756
New Jersey,2020,362066,80,85,80-84,COVID-19,2727,0.007531775974546078
New Jersey,2020,362066,80,85,80-84,Dementia,1083,0.00299116735622787
New Jersey,2020,362066,80,85,80-84,Diabetes,315,8.700071257726491e-4
New Jersey,2020,362066,80,85,80-84,Drugs,0,0
New Jersey,2020,362066,80,85,80-84,External Causes,205,5.661951135980732e-4
New Jersey,2020,362066,80,85,80-84,Homicide,0,0
New Jersey,2020,362066,80,85,80-84,Influenza,237,6.545767898670408e-4
New Jersey,2020,362066,80,85,80-84,Neoplasms,1982,0.005474140073909177
New Jersey,2020,362066,80,85,80-84,Non COVID-19,9913,0.0273789861516961
New Jersey,2020,362066,80,85,80-84,Not Classified,124,3.424789955422492e-4
New Jersey,2020,362066,80,85,80-84,Other Causes,1788,0.004938326161528561
New Jersey,2020,362066,80,85,80-84,Other External Causes,161,4.4467030872824293e-4
New Jersey,2020,362066,80,85,80-84,Other Respiratory,826,0.0022813520186927244
New Jersey,2020,362066,80,85,80-84,Suicide,16,4.419083813448377e-5
New Jersey,2020,362066,80,85,80-84,Transport,22,6.0762402434915184e-5
New Jersey,2019,407332,85,Inf,85+,All Causes,27044,0.06639301601641905
New Jersey,2019,407332,85,Inf,85+,Circulatory,11006,0.027019728378816298
New Jersey,2019,407332,85,Inf,85+,COVID-19,0,0
New Jersey,2019,407332,85,Inf,85+,Dementia,4772,0.011715259297084443
New Jersey,2019,407332,85,Inf,85+,Diabetes,442,0.001085109934893404
New Jersey,2019,407332,85,Inf,85+,Drugs,0,0
New Jersey,2019,407332,85,Inf,85+,External Causes,556,0.001364979918101205
New Jersey,2019,407332,85,Inf,85+,Homicide,0,0
New Jersey,2019,407332,85,Inf,85+,Influenza,563,0.001382164917070105
New Jersey,2019,407332,85,Inf,85+,Neoplasms,3249,0.007976294521422329
New Jersey,2019,407332,85,Inf,85+,Non COVID-19,27044,0.06639301601641905
New Jersey,2019,407332,85,Inf,85+,Not Classified,459,0.0011268449323893041
New Jersey,2019,407332,85,Inf,85+,Other Causes,3857,0.009468934431863934
New Jersey,2019,407332,85,Inf,85+,Other External Causes,499,0.0012250449264973044
New Jersey,2019,407332,85,Inf,85+,Other Respiratory,2135,0.005241424685514519
New Jersey,2019,407332,85,Inf,85+,Suicide,13,3.1914998085100116e-5
New Jersey,2019,407332,85,Inf,85+,Transport,29,7.119499572830025e-5
New Jersey,2020,405766,85,Inf,85+,All Causes,33713,0.08308483214463508
New Jersey,2020,405766,85,Inf,85+,Circulatory,10971,0.027037750821902278
New Jersey,2020,405766,85,Inf,85+,COVID-19,6268,0.015447326784402833
New Jersey,2020,405766,85,Inf,85+,Dementia,5225,0.012876879778000129
New Jersey,2020,405766,85,Inf,85+,Diabetes,576,0.0014195373688283394
New Jersey,2020,405766,85,Inf,85+,Drugs,0,0
New Jersey,2020,405766,85,Inf,85+,External Causes,549,0.0013529965546645111
New Jersey,2020,405766,85,Inf,85+,Homicide,0,0
New Jersey,2020,405766,85,Inf,85+,Influenza,621,0.0015304387257680536
New Jersey,2020,405766,85,Inf,85+,Neoplasms,3066,0.007556079119492515
New Jersey,2020,405766,85,Inf,85+,Non COVID-19,27445,0.06763750536023225
New Jersey,2020,405766,85,Inf,85+,Not Classified,474,0.0011681609597649877
New Jersey,2020,405766,85,Inf,85+,Other Causes,4015,0.009894865513621152
New Jersey,2020,405766,85,Inf,85+,Other External Causes,499,0.0012297728247314954
New Jersey,2020,405766,85,Inf,85+,Other Respiratory,1948,0.004800796518190287
New Jersey,2020,405766,85,Inf,85+,Suicide,17,4.18960681772253e-5
New Jersey,2020,405766,85,Inf,85+,Transport,12,2.957369518392374e-5
New Mexico,2019,301886,25,30,25-29,All Causes,299,9.904400999052622e-4
New Mexico,2019,301886,25,30,25-29,Circulatory,0,0
New Mexico,2019,301886,25,30,25-29,COVID-19,0,0
New Mexico,2019,301886,25,30,25-29,Dementia,0,0
New Mexico,2019,301886,25,30,25-29,Diabetes,0,0
New Mexico,2019,301886,25,30,25-29,Drugs,56,1.855004869387782e-4
New Mexico,2019,301886,25,30,25-29,External Causes,207,6.856892999344123e-4
New Mexico,2019,301886,25,30,25-29,Homicide,35,1.1593780433673639e-4
New Mexico,2019,301886,25,30,25-29,Influenza,0,0
New Mexico,2019,301886,25,30,25-29,Neoplasms,0,0
New Mexico,2019,301886,25,30,25-29,Non COVID-19,299,9.904400999052622e-4
New Mexico,2019,301886,25,30,25-29,Not Classified,10,3.3125086953353255e-5
New Mexico,2019,301886,25,30,25-29,Other Causes,55,1.821879782434429e-4
New Mexico,2019,301886,25,30,25-29,Other External Causes,27,8.943773477405378e-5
New Mexico,2019,301886,25,30,25-29,Other Respiratory,0,0
New Mexico,2019,301886,25,30,25-29,Suicide,39,1.2918783911807768e-4
New Mexico,2019,301886,25,30,25-29,Transport,50,1.6562543476676626e-4
New Mexico,2020,298796,25,30,25-29,All Causes,372,0.0012449965862996828
New Mexico,2020,298796,25,30,25-29,Circulatory,10,3.346765016934631e-5
New Mexico,2020,298796,25,30,25-29,COVID-19,19,6.358853532175799e-5
New Mexico,2020,298796,25,30,25-29,Dementia,0,0
New Mexico,2020,298796,25,30,25-29,Diabetes,0,0
New Mexico,2020,298796,25,30,25-29,Drugs,85,2.8447502643944364e-4
New Mexico,2020,298796,25,30,25-29,External Causes,241,8.065703690812461e-4
New Mexico,2020,298796,25,30,25-29,Homicide,30,1.0040295050803893e-4
New Mexico,2020,298796,25,30,25-29,Influenza,0,0
New Mexico,2020,298796,25,30,25-29,Neoplasms,0,0
New Mexico,2020,298796,25,30,25-29,Non COVID-19,353,0.0011814080509779247
New Mexico,2020,298796,25,30,25-29,Not Classified,0,0
New Mexico,2020,298796,25,30,25-29,Other Causes,82,2.7443473138863975e-4
New Mexico,2020,298796,25,30,25-29,Other External Causes,27,9.036265545723504e-5
New Mexico,2020,298796,25,30,25-29,Other Respiratory,0,0
New Mexico,2020,298796,25,30,25-29,Suicide,61,2.041526660330125e-4
New Mexico,2020,298796,25,30,25-29,Transport,38,1.2717707064351599e-4
New Mexico,2019,284882,30,35,30-34,All Causes,350,0.0012285788501906053
New Mexico,2019,284882,30,35,30-34,Circulatory,12,4.212270343510646e-5
New Mexico,2019,284882,30,35,30-34,COVID-19,0,0
New Mexico,2019,284882,30,35,30-34,Dementia,0,0
New Mexico,2019,284882,30,35,30-34,Diabetes,0,0
New Mexico,2019,284882,30,35,30-34,Drugs,61,2.141237424617912e-4
